Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,OwnerUserId,OwnerDisplayName,ClosedDate,IsClosed,Tags
"1024","1","171170","","2008-08-04 04:48:38","234","","","0","<ruby-on-rails><ruby><exception><plugins>"
"1025","2","","947","2008-08-04 04:48:40","77","","","0",""
"1026","2","","1024","2008-08-04 04:50:44","234","","","0",""
"1028","2","","947","2008-08-04 04:58:40","","user2189331","","0",""
"1033","1","1056","","2008-08-04 05:15:35","87","","2020-12-07 03:24:39","1","<ip><lookup><country>"
"1034","2","","1033","2008-08-04 05:21:59","116","","","0",""
"1037","1","1039","","2008-08-04 05:35:52","231","","","0","<c#><winforms><flash><adobe><macromedia>"
"1039","2","","1037","2008-08-04 05:44:45","46","","","0",""
"1040","1","1044","","2008-08-04 05:45:22","254","","","0","<c#><file-locking>"
"1041","1","17198991","","2008-08-04 05:50:00","","user2189331","2016-05-16 01:37:15","1","<c++><regex>"
"1042","1","1061","","2008-08-04 05:51:56","2","","","0","<sql><sql-server><sql-server-2005><indexing><full-text-search>"
"1043","2","","1040","2008-08-04 05:59:53","55","","","0",""
"1044","2","","1040","2008-08-04 06:01:52","227","","","0",""
"1047","2","","1042","2008-08-04 06:10:16","227","","","0",""
"1049","2","","1040","2008-08-04 06:12:11","234","","","0",""
"1050","2","","1040","2008-08-04 06:14:42","234","","","0",""
"1051","2","","1040","2008-08-04 06:15:30","","user2189331","","0",""
"1053","1","394225","","2008-08-04 06:21:38","13","","","0","<math><language-agnostic><floating-point>"
"1054","2","","1053","2008-08-04 06:22:18","13","","","0",""
"1055","2","","1041","2008-08-04 06:23:51","234","","","0",""
"1056","2","","1033","2008-08-04 06:26:22","234","","","0",""
"1057","2","","1053","2008-08-04 06:29:03","55","","","0",""
"1061","2","","1042","2008-08-04 06:39:40","3","","","0",""
"1062","2","","1041","2008-08-04 06:41:29","116","","","0",""
"1064","1","1096","","2008-08-04 06:51:20","","user2189331","","0","<language-agnostic><opengl><3d><directx>"
"1065","2","","1005","2008-08-04 06:52:32","116","","","0",""
"1066","2","","1037","2008-08-04 07:12:57","231","","","0",""
"1069","1","1073","","2008-08-04 07:30:01","257","","","0","<c++><windows><multithreading><debugging><memory>"
"1070","1","1773","","2008-08-04 07:34:44","236","","","0","<unix><size>"
"1071","2","","264","2008-08-04 07:45:38","257","","","0",""
"1072","2","","1069","2008-08-04 07:48:51","122","","","0",""
"1073","2","","1069","2008-08-04 07:51:02","","user2189331","","0",""
"1074","2","","1010","2008-08-04 08:04:41","1","","","0",""
"1077","2","","761","2008-08-04 08:14:56","214","","","0",""
"1082","2","","1070","2008-08-04 08:21:07","116","","","0",""
"1083","1","42406","","2008-08-04 08:21:42","260","","","0","<oop><artificial-intelligence><naivebayes><email-spam>"
"1086","2","","1069","2008-08-04 08:26:55","2090742","","","0",""
"1090","2","","1083","2008-08-04 08:54:16","86","","","0",""
"1092","2","","1064","2008-08-04 09:04:01","61","","","0",""
"1093","2","","1010","2008-08-04 09:04:17","51","","","0",""
"1095","2","","1083","2008-08-04 09:08:32","51","","","0",""
"1096","2","","1064","2008-08-04 09:12:37","41","","","0",""
"1104","1","1109","","2008-08-04 10:01:37","236","","","0","<c++><exception><try-catch>"
"1108","1","1130","","2008-08-04 10:07:12","264","","2018-10-25 01:04:05","1","<sql><database><performance><indexing><database-indexes>"
"1109","2","","1104","2008-08-04 10:10:15","13","","","0",""
"1114","2","","944","2008-08-04 10:20:01","227","","","0",""
"1120","2","","855","2008-08-04 10:27:05","91","","","0",""
"1123","2","","855","2008-08-04 10:31:33","39","","","0",""
"1130","2","","1108","2008-08-04 10:41:04","264","","","0",""
"1131","1","1135","","2008-08-04 10:43:05","91","","","0","<windows><language-agnostic><chm><winhelp>"
"1135","2","","1131","2008-08-04 10:51:39","227","","","0",""
"1136","2","","1131","2008-08-04 10:52:26","40","","","0",""
"1141","2","","1131","2008-08-04 11:02:12","267","","","0",""
"1142","2","","1083","2008-08-04 11:03:51","268","Vincent Robert","","0",""
"1145","1","1154","","2008-08-04 11:06:00","188","","","0","<c><malloc>"
"1149","2","","1145","2008-08-04 11:14:48","200","","","0",""
"1153","2","","1145","2008-08-04 11:17:32","267","","","0",""
"1154","2","","1145","2008-08-04 11:19:54","268","Vincent Robert","","0",""
"1155","2","","1145","2008-08-04 11:20:58","2090742","","","0",""
"1156","1","1157","","2008-08-04 11:21:26","264","","","0","<sql><database><indexing>"
"1157","2","","1156","2008-08-04 11:25:14","200","","","0",""
"1160","1","975299","","2008-08-04 11:37:24","120","","","0","<svn><msbuild><cruisecontrol.net>"
"1163","2","","1145","2008-08-04 11:39:47","263","","","0",""
"1164","2","","1160","2008-08-04 11:41:37","91","","","0",""
"1168","2","","1160","2008-08-04 11:51:59","120","","","0",""
"1169","2","","1160","2008-08-04 11:56:42","275","","","0",""
"1171","1","28705","","2008-08-04 12:00:57","280","","2016-01-20 02:53:03","1","<python><performance><data-structures><graph-theory>"
"1172","2","","1160","2008-08-04 12:03:03","266","","","0",""
"1174","2","","1171","2008-08-04 12:09:55","267","","","0",""
"1175","2","","1131","2008-08-04 12:11:47","206","","","0",""
"1180","1","1232","","2008-08-04 12:22:07","281","","","0","<web-applications><dns><subdomain><account>"
"1183","2","","1041","2008-08-04 12:23:35","","Mark Papadakis","","0",""
"1185","2","","1180","2008-08-04 12:28:03","60","","","0",""
"1187","2","","1180","2008-08-04 12:32:24","275","","","0",""
"1189","1","1190","","2008-08-04 12:38:21","258","","","0","<c#><.net><safari><viewstate>"
"1190","2","","1189","2008-08-04 12:40:49","258","","","0",""
"1191","2","","1171","2008-08-04 12:41:15","188","","","0",""
"1202","2","","1189","2008-08-04 13:00:32","192","","","0",""
"1216","2","","1160","2008-08-04 13:22:31","120","","","0",""
"1226","2","","336","2008-08-04 13:35:41","257","","","0",""
"1229","1","","","2008-08-04 13:38:18","","Jin","","0","<hyperlink><powerpoint>"
"1232","2","","1180","2008-08-04 13:39:39","48","","","0",""
"1235","2","","1160","2008-08-04 13:43:54","173","","","0",""
"1236","2","","1189","2008-08-04 13:44:49","149","","","0",""
"1237","1","1243","","2008-08-04 13:47:10","230","","","0","<regex><parsing>"
"1238","2","","1131","2008-08-04 13:48:02","206","","","0",""
"1240","2","","1237","2008-08-04 13:52:06","34","","","0",""
"1241","1","1275","","2008-08-04 13:52:25","194","","","0","<c#><c++><sockets>"
"1242","2","","1229","2008-08-04 13:54:01","39","","","0",""
"1243","2","","1237","2008-08-04 13:55:05","264","","","0",""
"1248","2","","11","2008-08-04 13:57:26","268","Vincent Robert","","0",""
"1252","2","","1237","2008-08-04 14:00:04","30","","","0",""
"1257","2","","1033","2008-08-04 14:02:14","206","","","0",""
"1260","2","","1229","2008-08-04 14:06:02","","Jin","","0",""
"1261","1","1272","","2008-08-04 14:06:48","292","","","0","<svn><version-control><cvs>"
"1263","2","","104","2008-08-04 14:09:47","257","","","0",""
"1264","2","","1261","2008-08-04 14:09:54","91","","","0",""
"1266","2","","564","2008-08-04 14:11:03","267","","","0",""
"1269","2","","1261","2008-08-04 14:14:14","48","","","0",""
"1272","2","","1261","2008-08-04 14:17:59","268","Vincent Robert","","0",""
"1275","2","","1241","2008-08-04 14:30:12","46","","","0",""
"1276","1","1338","","2008-08-04 14:31:11","30","","","0","<mysql><database><database-performance>"
"1278","2","","1261","2008-08-04 14:35:12","275","","","0",""
"1281","2","","835","2008-08-04 14:40:20","35","","","0",""
"1284","1","","","2008-08-04 14:40:58","","Schmidty","","0","<sql><xss><sql-injection>"
"1290","2","","88","2008-08-04 14:44:56","268","Vincent Robert","","0",""
"1292","1","1305","","2008-08-04 14:47:10","192","","","0","<.net><collections><queue>"
"1297","2","","1292","2008-08-04 14:52:40","25","","","0",""
"1300","1","1673","","2008-08-04 14:55:04","91","","","0","<.net><.net-3.5><msbuild><nant>"
"1303","2","","1292","2008-08-04 14:56:49","267","","","0",""
"1304","1","1309","","2008-08-04 14:56:57","121","","2016-05-09 05:08:15","1","<c#><.net><io><filelock>"
"1305","2","","1292","2008-08-04 14:57:28","192","","","0",""
"1306","1","1318","","2008-08-04 14:57:59","302","","","0","<ruby><unix><curses>"
"1309","2","","1304","2008-08-04 14:59:24","267","","","0",""
"1311","1","","","2008-08-04 15:02:41","306","","","0","<c><audio><rockbox>"
"1312","2","","898","2008-08-04 15:04:47","91","","","0",""
"1313","1","74033","","2008-08-04 15:08:13","2089740","","","0","<language-agnostic><colors>"
"1314","1","1319","","2008-08-04 15:09:07","312","","","0","<msbuild><build-process><cruisecontrol.net>"
"1317","2","","1284","2008-08-04 15:11:16","48","","","0",""
"1318","2","","1306","2008-08-04 15:11:19","216","","","0",""
"1319","2","","1314","2008-08-04 15:12:13","91","","","0",""
"1320","2","","1300","2008-08-04 15:12:37","312","","","0",""
"1322","2","","1313","2008-08-04 15:14:40","267","","","0",""
"1323","1","","","2008-08-04 15:14:47","2089740","","","0","<algorithm><language-agnostic><colors>"
"1325","2","","1313","2008-08-04 15:16:11","39","","","0",""
"1328","2","","1284","2008-08-04 15:20:17","121","","","0",""
"1329","1","1339","","2008-08-04 15:20:42","83","","2011-03-23 14:35:27","1","<windows><file><filesystems><utilities>"
"1331","2","","1329","2008-08-04 15:21:49","39","","","0",""
"1332","2","","289","2008-08-04 15:22:03","313","","","0",""
"1333","2","","1284","2008-08-04 15:22:04","91","","","0",""
"1334","2","","1329","2008-08-04 15:23:08","267","","","0",""
"1335","2","","1329","2008-08-04 15:24:03","29","","","0",""
"1336","2","","1284","2008-08-04 15:26:05","121","","","0",""
"1337","2","","1329","2008-08-04 15:26:39","194","","","0",""
"1338","2","","1276","2008-08-04 15:26:55","17","","","0",""
"1339","2","","1329","2008-08-04 15:28:23","91","","","0",""
"1340","2","","1323","2008-08-04 15:29:49","267","","","0",""
"1341","2","","1329","2008-08-04 15:31:04","268","Vincent Robert","","0",""
"1342","2","","1323","2008-08-04 15:31:15","17","","","0",""
"1347","2","","1300","2008-08-04 15:37:31","17","","","0",""
"1348","2","","1313","2008-08-04 15:37:43","199","","","0",""
"1351","2","","1323","2008-08-04 15:38:09","267","","","0",""
"1353","2","","1329","2008-08-04 15:41:39","91","","","0",""
"1356","2","","1284","2008-08-04 15:43:50","314","","","0",""
"1359","2","","1314","2008-08-04 15:46:42","35","","","0",""
"1364","2","","1300","2008-08-04 15:52:42","35","","","0",""
"1375","2","","1306","2008-08-04 16:03:22","136","","","0",""
"1376","1","","","2008-08-04 16:05:29","26","","","0","<apache-flex><air>"
"1378","2","","1306","2008-08-04 16:18:32","269","","","0",""
"1380","2","","1376","2008-08-04 16:19:45","26","","","0",""
"1381","2","","1329","2008-08-04 16:25:14","206","","","0",""
"1383","1","1393","","2008-08-04 16:27:39","314","","2019-07-18 14:32:24","1","<unit-testing>"
"1387","1","","","2008-08-04 16:30:46","","Larsenal","2015-02-10 17:14:18","1","<.net><parallel-processing>"
"1390","1","1394","","2008-08-04 16:33:36","60","","","0","<sql-server><windows-server-2008>"
"1393","2","","1383","2008-08-04 16:36:51","266","","","0",""
"1394","2","","1390","2008-08-04 16:38:03","91","","","0",""
"1397","2","","1376","2008-08-04 16:39:40","40","","","0",""
"1398","2","","1383","2008-08-04 16:41:17","34","","","0",""
"1399","2","","1387","2008-08-04 16:41:23","200","","","0",""
"1401","1","1418","","2008-08-04 16:44:25","149","","","0","<asp.net><javascript><validation>"
"1404","2","","9","2008-08-04 16:50:06","212","","","0",""
"1405","2","","1401","2008-08-04 16:51:03","225","","","0",""
"1408","1","1421","","2008-08-04 16:54:49","58","","2013-07-18 15:23:17","1","<php><apache><xampp><server-configuration>"
"1409","1","27335","","2008-08-04 16:55:31","26","","","0","<asp.net><iis>"
"1413","2","","1408","2008-08-04 17:00:08","269","","","0",""
"1414","2","","1408","2008-08-04 17:00:27","60","","","0",""
"1415","2","","588","2008-08-04 17:00:40","70","","","0",""
"1417","1","1425","","2008-08-04 17:02:31","287","","","0","<php><apache><authentication><http-authentication>"
"1418","2","","1401","2008-08-04 17:02:56","35","","","0",""
"1420","2","","246","2008-08-04 17:05:37","26","","","0",""
"1421","2","","1408","2008-08-04 17:05:48","58","","","0",""
"1425","2","","1417","2008-08-04 17:08:26","1384652","","","0",""
"1435","2","","427","2008-08-04 17:28:46","60","","","0",""
"1436","2","","1387","2008-08-04 17:32:13","","Larsenal","","0",""
"1437","2","","1104","2008-08-04 17:33:57","55","","","0",""
"1446","2","","580","2008-08-04 17:38:59","307","","","0",""
"1447","2","","1387","2008-08-04 17:41:01","200","","","0",""
"1451","1","1477","","2008-08-04 17:46:28","106","","","0","<sql><permissions>"
"1453","1","1456","","2008-08-04 17:51:13","58","","","0","<php><parameters><error-handling>"
"1454","2","","1104","2008-08-04 17:51:33","292","","","0",""
"1456","2","","1453","2008-08-04 17:53:00","40","","","0",""
"1457","1","1468","","2008-08-04 17:53:32","331","","","0","<ajax><url><rest><address-bar>"
"1459","2","","1451","2008-08-04 17:56:26","200","","","0",""
"1462","2","","898","2008-08-04 17:58:02","304","","","0",""
"1464","2","","580","2008-08-04 18:00:50","26","","","0",""
"1465","2","","1457","2008-08-04 18:02:03","","user333","","0",""
"1466","2","","1451","2008-08-04 18:03:57","192","","","0",""
"1468","2","","1457","2008-08-04 18:04:48","60","","","0",""
"1474","2","","1104","2008-08-04 18:14:20","198","","","0",""
"1476","1","13107","","2008-08-04 18:20:36","92","","","0","<python><syntax><binary><integer><literals>"
"1477","2","","1451","2008-08-04 18:23:40","296","","","0",""
"1478","2","","1476","2008-08-04 18:26:13","305","","","0",""
"1479","2","","1476","2008-08-04 18:27:26","269","","","0",""
"1484","2","","1476","2008-08-04 18:34:45","2089740","","","0",""
"1488","2","","1451","2008-08-04 18:39:56","35","","","0",""
"1490","2","","1276","2008-08-04 18:44:15","198","","","0",""
"1495","2","","761","2008-08-04 18:50:34","269","","","0",""
"1496","1","1517","","2008-08-04 18:51:38","136","","2012-08-03 16:38:59","1","<macos><vim><emacs><editor>"
"1503","1","1514","","2008-08-04 19:01:14","27","","","0","<visual-studio><unit-testing><continuous-integration><cruisecontrol.net>"
"1504","2","","1276","2008-08-04 19:01:23","59","","","0",""
"1505","1","3507075","","2008-08-04 19:02:36","83","","","0","<html><ios><iphone><favicon><apple-touch-icon>"
"1506","2","","1505","2008-08-04 19:04:03","83","","","0",""
"1508","1","1525","","2008-08-04 19:04:47","149","","","0","<version-control><dvcs>"
"1509","2","","1505","2008-08-04 19:06:12","91","","","0",""
"1514","2","","1503","2008-08-04 19:09:44","27","","","0",""
"1515","2","","1508","2008-08-04 19:10:29","2089740","","","0",""
"1517","2","","1496","2008-08-04 19:11:02","199","","","0",""
"1524","2","","761","2008-08-04 19:13:17","304","","","0",""
"1525","2","","1508","2008-08-04 19:13:23","59","","","0",""
"1527","2","","1401","2008-08-04 19:13:46","149","","","0",""
"1528","1","1556","","2008-08-04 19:13:54","93","","","0","<c#><wpf><silverlight><polymorphism><dependency-properties>"
"1533","2","","1528","2008-08-04 19:19:33","91","","","0",""
"1534","2","","1528","2008-08-04 19:19:34","34","","","0",""
"1535","1","2047","","2008-08-04 19:21:48","332","","","0","<c#><exception><error-handling>"
"1536","2","","1528","2008-08-04 19:22:48","122","","","0",""
"1546","2","","1041","2008-08-04 19:44:24","224","","","0",""
"1550","2","","650","2008-08-04 19:51:49","313","","","0",""
"1554","2","","1535","2008-08-04 20:07:41","96","","","0",""
"1556","2","","1528","2008-08-04 20:14:30","313","","","0",""
"1561","2","","1496","2008-08-04 20:22:32","153","","","0",""
"1582","2","","564","2008-08-04 21:02:54","332","","","0",""
"1584","1","44389","","2008-08-04 21:04:06","40","","","0","<windows><iis><shell><command-line><terminal>"
"1585","2","","1584","2008-08-04 21:06:14","2089740","","","0",""
"1587","2","","888","2008-08-04 21:07:09","341","","","0",""
"1588","2","","1584","2008-08-04 21:08:24","71","","","0",""
"1594","2","","1584","2008-08-04 21:14:10","271","","","0",""
"1595","2","","746","2008-08-04 21:16:22","102","","","0",""
"1598","1","3490980","","2008-08-04 21:17:51","83","","","0","<iphone><favicon><apple-touch-icon>"
"1599","2","","1598","2008-08-04 21:22:50","67","","","0",""
"1600","1","1793","","2008-08-04 21:27:53","230","","","0","<sql-server><sql-server-2008>"
"1602","2","","888","2008-08-04 21:28:44","1384652","","","0",""
"1607","1","1666","","2008-08-04 21:31:40","72","","2012-05-03 12:25:33","1","<php><mysql><database><svn><migration>"
